file,title,file_caption_en,file_caption_nl,depicts_P180,depicts_P180_label_en,depicts_P180_description_en,depicts_P180_label_nl,depicts_P180_description_nl,categories,wikidata_usage,wikidata_label
https://commons.wikimedia.org/entity/M82906357,File:Onze afgevaardigden (1913) - Pieter van Vliet (cropped).jpg,"Portrait of Piet van Vliet, politician (1858-1941)","Portret van Piet van Vliet, Nederlands politicus (1858-1941)",Q13137453,Piet van Vliet,politician (1858-1941),Pieter van Vliet,Nederlands politicus (1858-1941),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Piet van Vliet,Q13137453,Piet van Vliet
https://commons.wikimedia.org/entity/M82883236,File:Onze afgevaardigden (1913) - Pieter van Vliet.jpg,"Portrait of Piet van Vliet, politician (1858-1941)","Portret van Piet van Vliet, Nederlands politicus (1858-1941)",Q13137453,Piet van Vliet,politician (1858-1941),Pieter van Vliet,Nederlands politicus (1858-1941),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Piet van Vliet,,
https://commons.wikimedia.org/entity/M82921154,File:Onze afgevaardigden (1913) - Reitze Bloembergen Ezn. (cropped).jpg,"Portrait of Reitze Bloembergen Ezn, politician (1844-1914)","Portret van Reitze Bloembergen Ezn, Eerste Kamerlid van 17 september 1907 tot 27 augustus 1914 liberaal (1844-1914)",Q20857392,Reitze Bloembergen Ezn.,politician (1844-1914),Reitze Bloembergen,Eerste Kamerlid van 17 september 1907 tot 27 augustus 1914 liberaal,Onze Afgevaardigden (1913); Reitze Bloembergen Ezn.,Q20857392,Reitze Bloembergen Ezn.
https://commons.wikimedia.org/entity/M82882652,File:Onze afgevaardigden (1913) - Reitze Bloembergen Ezn..jpg,"Portrait of Reitze Bloembergen Ezn, politician (1844-1914)","Portret van Reitze Bloembergen Ezn, Eerste Kamerlid van 17 september 1907 tot 27 augustus 1914 liberaal (1844-1914)",Q20857392,Reitze Bloembergen Ezn.,politician (1844-1914),Reitze Bloembergen,Eerste Kamerlid van 17 september 1907 tot 27 augustus 1914 liberaal,Onze Afgevaardigden (1913); Reitze Bloembergen Ezn.,,
https://commons.wikimedia.org/entity/M82921020,File:Onze afgevaardigden (1913) - Rembertus Pieter Dojes (cropped).jpg,"Portrait of Rembertus Pieter Dojes, Dutch politician (1860-1947)","Portret van Rembertus Pieter Dojes, Nederlands liberaal politicus (1860-1947)",Q20734918,Rembertus Pieter Dojes,Dutch politician (1860-1947),Rembertus Pieter Dojes,Nederlands liberaal politicus (1860-1947),Onze Afgevaardigden (1913); Photographs by Adolphe Zimmermans; Rembertus Pieter Dojes,Q20734918,Rembertus Pieter Dojes
https://commons.wikimedia.org/entity/M82882669,File:Onze afgevaardigden (1913) - Rembertus Pieter Dojes.jpg,"Portrait of Rembertus Pieter Dojes, Dutch politician (1860-1947)","Portret van Rembertus Pieter Dojes, Nederlands liberaal politicus (1860-1947)",Q20734918,Rembertus Pieter Dojes,Dutch politician (1860-1947),Rembertus Pieter Dojes,Nederlands liberaal politicus (1860-1947),Onze Afgevaardigden (1913); Photographs by Adolphe Zimmermans; Rembertus Pieter Dojes,,
https://commons.wikimedia.org/entity/M82883213,File:Onze afgevaardigden (1913) - Rienk van Veen.jpg,"Portrait of Rienk van Veen, Dutch lawyer and politician (1865-1929)","Portret van Rienk van Veen, Nederlands advocaat (1865-1929)",Q3182874,Rienk van Veen,Dutch lawyer and politician (1865-1929),Rienk van Veen,Nederlands advocaat (1865-1929),Onze Afgevaardigden (1913); Photographs by Herman Deutmann; Rienk van Veen,,
https://commons.wikimedia.org/entity/M82883104,File:Onze afgevaardigden (1913) - Robert Rudolph Lodewijk de Muralt.jpg,"Portrait of Robert Rudolph Lodewijk de Muralt, Dutch politician (1871-1936)","Portret van Robert Rudolph Lodewijk de Muralt, Nederlands politicus (1871-1936)",Q2676679,Robert Rudolph Lodewijk de Muralt,Dutch politician (1871-1936),Robert Rudolph Lodewijk de Muralt,Nederlands politicus (1871-1936),Onze Afgevaardigden (1913); Robert Rudolph Lodewijk de Muralt,,
https://commons.wikimedia.org/entity/M82918467,File:Onze afgevaardigden (1913) - Rudolf Patijn (cropped).jpg,"Portrait of Rudolf Patijn, Dutch lawyer and politician (1863-1956)","Portret van Rudolf Patijn, Nederlands politicus (1863-1956)",Q1906186,Rudolf Patijn,Dutch lawyer and politician (1863-1956),Rudolf Patijn,Nederlands politicus (1863-1956),Ferdinand Robert Ebner; Onze Afgevaardigden (1913); Rudolf Patijn,Q1906186,Rudolf Patijn
https://commons.wikimedia.org/entity/M82883136,File:Onze afgevaardigden (1913) - Rudolf Patijn.jpg,"Portrait of Rudolf Patijn, Dutch lawyer and politician (1863-1956)","Portret van Rudolf Patijn, Nederlands politicus (1863-1956)",Q1906186,Rudolf Patijn,Dutch lawyer and politician (1863-1956),Rudolf Patijn,Nederlands politicus (1863-1956),Ferdinand Robert Ebner; Onze Afgevaardigden (1913); Rudolf Patijn,,
https://commons.wikimedia.org/entity/M82883089,File:Onze afgevaardigden (1913) - Theo de Meester.jpg,"Portrait of Theo de Meester, Dutch politician (1851-1919)","Portret van Theo de Meester, Nederlands politicus (1851-1919)",Q747208,Theo de Meester,Dutch politician (1851-1919),Theo de Meester,Nederlands politicus (1851-1919),Onze Afgevaardigden (1913); Theo de Meester,,
https://commons.wikimedia.org/entity/M82906238,File:Onze afgevaardigden (1913) - Theodore Matthieu Ketelaar (cropped).jpg,"Portrait of Theodore Matthieu Ketelaar, Dutch politician (1864-1936)","Portret van Theodore Matthieu Ketelaar, Nederlands politicus (1864-1936)",Q1989016,Theodore Matthieu Ketelaar,Dutch politician (1864-1936),Theodore Matthieu Ketelaar,Nederlands politicus (1864-1936),Onze Afgevaardigden (1913); Photographs by Franz Eiffert; Theodore Ketelaar,Q1989016,Theodore Matthieu Ketelaar
https://commons.wikimedia.org/entity/M82883024,File:Onze afgevaardigden (1913) - Theodore Matthieu Ketelaar.jpg,"Portrait of Theodore Matthieu Ketelaar, Dutch politician (1864-1936)","Portret van Theodore Matthieu Ketelaar, Nederlands politicus (1864-1936)",Q1989016,Theodore Matthieu Ketelaar,Dutch politician (1864-1936),Theodore Matthieu Ketelaar,Nederlands politicus (1864-1936),Onze Afgevaardigden (1913); Photographs by Franz Eiffert; Theodore Ketelaar,,
https://commons.wikimedia.org/entity/M82920222,File:Onze afgevaardigden (1913) - Victor de Stuers (cropped).jpg,"Portrait of Victor de Stuers, Dutch politician (1843-1916)","Portret van Victor de Stuers, Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916)",Q2125168,Victor de Stuers,Dutch politician (1843-1916),Victor de Stuers,Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Victor Eugène Louis de Stuers,Q2125168,Victor de Stuers
https://commons.wikimedia.org/entity/M82883196,File:Onze afgevaardigden (1913) - Victor de Stuers.jpg,"Portrait of Victor de Stuers, Dutch politician (1843-1916)","Portret van Victor de Stuers, Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916)",Q2125168,Victor de Stuers,Dutch politician (1843-1916),Victor de Stuers,Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Victor Eugène Louis de Stuers,,
https://commons.wikimedia.org/entity/M82883156,File:Onze afgevaardigden (1913) - Victor Henri Rutgers.jpg,"Portrait of Victor Henri Rutgers, Dutch lawyer, jurist and politician (1877-1945)","Portret van Victor Henri Rutgers, Nederlands politicus en hoogleraar (1877-1945)",Q2700333,Victor Henri Rutgers,"Dutch lawyer, jurist and politician (1877-1945)",Victor Henri Rutgers,Nederlands politicus en hoogleraar (1877-1945),Guy de Coral & Co; Onze Afgevaardigden (1913); Victor Rutgers,,
https://commons.wikimedia.org/entity/M82882858,File:Onze afgevaardigden (1913) - Walrave Boissevain.jpg,"Portrait of Walrave Boissevain, Dutch politician and golfer (1876-1944)","Portret van Walrave Boissevain, Nederlands politicus (1876-1944)",Q4777498,Walrave Boissevain,Dutch politician and golfer (1876-1944),Walrave Boissevain,Nederlands politicus (1876-1944),Koene & Büttinghausen; Onze Afgevaardigden (1913); Walrave Boissevain,,
https://commons.wikimedia.org/entity/M83020486,File:Onze afgevaardigden (1913) - Walther Simon Joseph van Waterschoot van der Gracht (cropped).jpg,"Portrait of Walther Simon Joseph van Waterschoot van der Gracht, politician (1845-1921)","Portret van Walther Simon Joseph van Waterschoot van der Gracht, Nederlands politicus (1845-1921)",Q14517527,Walther Simon Joseph van Waterschoot van der Gracht,politician (1845-1921),Walther Simon Joseph van Waterschoot van der Gracht,Nederlands politicus (1845-1921),Koene & Büttinghausen; Onze Afgevaardigden (1913); Walther Simon Joseph van Waterschoot van der Gracht,Q14517527,Walther Simon Joseph van Waterschoot van der Gracht
https://commons.wikimedia.org/entity/M82882793,File:Onze afgevaardigden (1913) - Walther Simon Joseph van Waterschoot van der Gracht.jpg,"Portrait of Walther Simon Joseph van Waterschoot van der Gracht, politician (1845-1921)","Portret van Walther Simon Joseph van Waterschoot van der Gracht, Nederlands politicus (1845-1921)",Q14517527,Walther Simon Joseph van Waterschoot van der Gracht,politician (1845-1921),Walther Simon Joseph van Waterschoot van der Gracht,Nederlands politicus (1845-1921),Koene & Büttinghausen; Onze Afgevaardigden (1913); Walther Simon Joseph van Waterschoot van der Gracht,,
https://commons.wikimedia.org/entity/M82893378,File:Onze afgevaardigden (1913) - Wilhelmus Johannes Franciscus Juten (cropped).jpg,"Portrait of Wilhelmus Johannes Franciscus Juten, Dutch politician (1868-1929)","Portret van Wilhelmus Johannes Franciscus Juten, Nederlandse politicus (1868-1929)",Q27661966,Wilhelmus Johannes Franciscus Juten,Dutch politician (1868-1929),W.J.F. Juten,Nederlandse politicus (1868-1929),Onze Afgevaardigden (1913); Wilhelmus Johannes Franciscus Juten,Q27661966,Wilhelmus Johannes Franciscus Juten
https://commons.wikimedia.org/entity/M82883020,File:Onze afgevaardigden (1913) - Wilhelmus Johannes Franciscus Juten.jpg,"Portrait of Wilhelmus Johannes Franciscus Juten, Dutch politician (1868-1929)","Portret van Wilhelmus Johannes Franciscus Juten, Nederlandse politicus (1868-1929)",Q27661966,Wilhelmus Johannes Franciscus Juten,Dutch politician (1868-1929),W.J.F. Juten,Nederlandse politicus (1868-1929),Onze Afgevaardigden (1913); Wilhelmus Johannes Franciscus Juten,,
https://commons.wikimedia.org/entity/M83014691,File:Onze afgevaardigden (1913) - Willem Albarda (cropped).jpg,"Portrait of Willem Albarda, Dutch politician (1877-1957)","Portret van Willem Albarda, Nederlands politicus (1877-1957)",Q2619133,Willem Albarda,Dutch politician (1877-1957),Willem Albarda,Nederlands politicus (1877-1957),Onze Afgevaardigden (1913); Photographs by Cornelis Gerardus Leenheer; Willem Albarda,Q2619133,Willem Albarda
https://commons.wikimedia.org/entity/M82882814,File:Onze afgevaardigden (1913) - Willem Albarda.jpg,"Portrait of Willem Albarda, Dutch politician (1877-1957)","Portret van Willem Albarda, Nederlands politicus (1877-1957)",Q2619133,Willem Albarda,Dutch politician (1877-1957),Willem Albarda,Nederlands politicus (1877-1957),Onze Afgevaardigden (1913); Photographs by Cornelis Gerardus Leenheer; Willem Albarda,,
https://commons.wikimedia.org/entity/M82919454,File:Onze afgevaardigden (1913) - Willem de Jong (cropped).jpg,"Portrait of Willem de Jong, Dutch teacher and politician (1872-1918)","Portret van Willem de Jong, Nederlands politicus (1872-1918)",Q2439884,Willem de Jong,Dutch teacher and politician (1872-1918),Willem de Jong,Nederlands politicus (1872-1918),Onze Afgevaardigden (1913); Willem de Jong,Q2439884,Willem de Jong
https://commons.wikimedia.org/entity/M82883011,File:Onze afgevaardigden (1913) - Willem de Jong.jpg,"Portrait of Willem de Jong, Dutch teacher and politician (1872-1918)","Portret van Willem de Jong, Nederlands politicus (1872-1918)",Q2439884,Willem de Jong,Dutch teacher and politician (1872-1918),Willem de Jong,Nederlands politicus (1872-1918),Onze Afgevaardigden (1913); Willem de Jong,,
https://commons.wikimedia.org/entity/M82882892,File:Onze afgevaardigden (1913) - Willem Dolk.jpg,"Portrait of Willem Dolk, Dutch politician and lawyer (1853-1932)","Portret van Willem Dolk, Nederlands politicus (1853-1932)",Q19840646,Willem Dolk,Dutch politician and lawyer (1853-1932),Willem Dolk,Nederlands politicus (1853-1932),Chits & Fils; Onze Afgevaardigden (1913); Willem Dolk,,
https://commons.wikimedia.org/entity/M82888843,File:Onze afgevaardigden (1913) - Willem Helsdingen (cropped).jpg,"Portrait of Willem Helsdingen, Dutch politician (1850-1921)","Portret van Willem Helsdingen, Nederlands politicus (1850-1921)",Q2055821,Willem Helsdingen,Dutch politician (1850-1921),Willem Helsdingen,Nederlands politicus (1850-1921),Onze Afgevaardigden (1913); Willem Helsdingen,,
https://commons.wikimedia.org/entity/M82882967,File:Onze afgevaardigden (1913) - Willem Helsdingen.jpg,"Portrait of Willem Helsdingen, Dutch politician (1850-1921)","Portret van Willem Helsdingen, Nederlands politicus (1850-1921)",Q2055821,Willem Helsdingen,Dutch politician (1850-1921),Willem Helsdingen,Nederlands politicus (1850-1921),Onze Afgevaardigden (1913); Willem Helsdingen,,
https://commons.wikimedia.org/entity/M82891056,File:Onze afgevaardigden (1913) - Willem Hendrik de Beaufort (cropped).jpg,"Portrait of Willem Hendrik de Beaufort, politician (1845-1918)","Portret van Willem Hendrik de Beaufort, Tweede Kamerlid, Gedeputeerde en burgemeester (1845-1918)",Q2763534,Willem Hendrik de Beaufort,Dutch politician (1845-1918),Willem Hendrik de Beaufort,Nederlands politicus (1845-1918),Onze Afgevaardigden (1913); Willem Hendrik de Beaufort (1845-1918),,
https://commons.wikimedia.org/entity/M82891056,File:Onze afgevaardigden (1913) - Willem Hendrik de Beaufort (cropped).jpg,"Portrait of Willem Hendrik de Beaufort, politician (1845-1918)","Portret van Willem Hendrik de Beaufort, Tweede Kamerlid, Gedeputeerde en burgemeester (1845-1918)",Q2027884,Willem Hendrik de Beaufort,politician (1844-1900),Willem Hendrik de Beaufort,"Tweede Kamerlid, Gedeputeerde en burgemeester  (1844-1900)",Onze Afgevaardigden (1913); Willem Hendrik de Beaufort (1845-1918),,
https://commons.wikimedia.org/entity/M82882830,File:Onze afgevaardigden (1913) - Willem Hendrik de Beaufort.jpg,"Portrait of Willem Hendrik de Beaufort, Dutch politician (1844-1900)","Portret van Willem Hendrik de Beaufort, Nederlands politicus (1844-1900)",Q2027884,Willem Hendrik de Beaufort,politician (1844-1900),Willem Hendrik de Beaufort,"Tweede Kamerlid, Gedeputeerde en burgemeester  (1844-1900)",Onze Afgevaardigden (1913); Willem Hendrik de Beaufort (1845-1918),,
https://commons.wikimedia.org/entity/M82882830,File:Onze afgevaardigden (1913) - Willem Hendrik de Beaufort.jpg,"Portrait of Willem Hendrik de Beaufort, Dutch politician (1844-1900)","Portret van Willem Hendrik de Beaufort, Nederlands politicus (1844-1900)",Q2763534,Willem Hendrik de Beaufort,Dutch politician (1845-1918),Willem Hendrik de Beaufort,Nederlands politicus (1845-1918),Onze Afgevaardigden (1913); Willem Hendrik de Beaufort (1845-1918),,
https://commons.wikimedia.org/entity/M82896898,File:Onze afgevaardigden (1913) - Willem Henricus Jacobus Theodorus van Basten Batenburg (cropped).jpg,"Portrait of Willem Henricus Jacobus Theodorus van Basten Batenburg, Dutch politician (1862-1936)","Portret van Willem Henricus Jacobus Theodorus van Basten Batenburg, Nederlands politicus (1862-1936)",Q3209491,Willem Henricus Jacobus Theodorus van Basten Batenburg,Dutch politician (1862-1936),Willem Henricus Jacobus Theodorus van Basten Batenburg,Nederlands politicus (1862-1936),Onze Afgevaardigden (1913); Willem Henricus Jacobus Theodorus van Basten Batenburg,Q3209491,Willem Henricus Jacobus Theodorus van Basten Batenburg
https://commons.wikimedia.org/entity/M82882634,File:Onze afgevaardigden (1913) - Willem Henricus Jacobus Theodorus van Basten Batenburg.jpg,"Portrait of Willem Henricus Jacobus Theodorus van Basten Batenburg, Dutch politician (1862-1936)","Portret van Willem Henricus Jacobus Theodorus van Basten Batenburg, Nederlands politicus (1862-1936)",Q3209491,Willem Henricus Jacobus Theodorus van Basten Batenburg,Dutch politician (1862-1936),Willem Henricus Jacobus Theodorus van Basten Batenburg,Nederlands politicus (1862-1936),Onze Afgevaardigden (1913); Willem Henricus Jacobus Theodorus van Basten Batenburg,,
https://commons.wikimedia.org/entity/M82894578,File:Onze afgevaardigden (1913) - Willem Hubert Nolens (cropped).jpg,"Portrait of Willem Hubert Nolens, Dutch politician (1860-1931)","Portret van Willem Hubert Nolens, Nederlands politicus (1860-1931)",Q944997,Willem Hubert Nolens,Dutch politician (1860-1931),Willem Hubert Nolens,Nederlands politicus (1860-1931),Onze Afgevaardigden (1913); Willem Hubert Nolens,Q944997,Willem Hubert Nolens
https://commons.wikimedia.org/entity/M82883119,File:Onze afgevaardigden (1913) - Willem Hubert Nolens.jpg,"Portrait of Willem Hubert Nolens, Dutch politician (1860-1931)","Portret van Willem Hubert Nolens, Nederlands politicus (1860-1931)",Q944997,Willem Hubert Nolens,Dutch politician (1860-1931),Willem Hubert Nolens,Nederlands politicus (1860-1931),Onze Afgevaardigden (1913); Venlo in the 1910s; Willem Hubert Nolens,,
https://commons.wikimedia.org/entity/M83020388,File:Onze afgevaardigden (1913) - Willem Hubert Vliegen (cropped).jpg,"Portrait of Willem Hubert Vliegen, Dutch journalist and politician (1862-1947)","Portret van Willem Hubert Vliegen, Nederlands journalist en politicus (1862-1947)",Q2251133,Willem Hubert Vliegen,Dutch journalist and politician (1862-1947),Willem Vliegen,Nederlands journalist en politicus (1862-1947),Onze Afgevaardigden (1913); Willem Vliegen,Q2251133,Willem Hubert Vliegen
https://commons.wikimedia.org/entity/M82883233,File:Onze afgevaardigden (1913) - Willem Hubert Vliegen.jpg,"Portrait of Willem Hubert Vliegen, Dutch journalist and politician (1862-1947)","Portret van Willem Hubert Vliegen, Nederlands journalist en politicus (1862-1947)",Q2251133,Willem Hubert Vliegen,Dutch journalist and politician (1862-1947),Willem Vliegen,Nederlands journalist en politicus (1862-1947),Onze Afgevaardigden (1913); Willem Vliegen,,
